"ID","AGE","GENDER","RACE","DRIVING_EXPERIENCE","EDUCATION","INCOME","CREDIT_SCORE","VEHICLE_OWNERSHIP","VEHICLE_YEAR","MARRIED","CHILDREN","POSTAL_CODE","ANNUAL_MILEAGE","VEHICLE_TYPE","SPEEDING_VIOLATIONS","DUIS","PAST_ACCIDENTS","OUTCOME"
143498,"2","0","1","0","1","3",0.676236169624195,"0","0","1","1",32765,"9000","0","0","0","0",1
521505,"1","1","0","1","2","3",0.741849431470476,"1","1","0","0",10238,"16000","0","1","0","2",0
773662,"0","1","1","0","1","1",0.458388234463453,"1","0","0","1",10238,"16000","0","0","0","0",1
26675,"2","1","1","0","0","1",0.508382297161767,"0","0","0","1",10238,"15000","0","0","0","0",1
402970,"0","1","1","0","2","1",0.647705622626779,"1","0","0","1",21217,"13000","0","0","0","0",1
799465,"3","1","0","1","2","3",0.424238506093222,"1","0","1","1",10238,"13000","0","4","2","2",0
658349,"0","0","1","0","0","0",0.380370592020799,"0","0","1","1",10238,"9000","0","0","0","0",1
895195,"1","1","1","1","2","3",0.488639092186035,"1","1","1","1",10238,"8000","0","0","1","3",0
909369,"2","1","1","2","1","3",0.584171251145142,"1","1","0","0",32765,"12000","0","7","2","1",0
257863,"3","0","1","0","2","3",0.801663566522967,"1","1","1","1",32765,"10000","0","0","0","0",0
72397,"1","0","1","1","1","1",0.582133152188225,"1","0","1","0",10238,"11000","0","1","0","0",0
730350,"3","1","1","3","1","3",0.525032758615479,"1","1","0","1",10238,"14000","0","4","0","5",0
722977,"1","1","1","0","1","2",0.507988926451912,"1","0","0","0",32765,"13000","0","0","0","0",0
344155,"2","0","1","0","1","3",0.693109674340053,"0","1","1","1",10238,"10000","0","0","0","0",0
40785,"0","0","1","0","2","1",0.492400150759295,"1","0","1","1",10238,"15000","0","0","0","0",1
413667,"2","1","1","2","2","3",0.607251129088231,"0","0","0","0",10238,"14000","0","0","0","3",1
288623,"1","0","1","1","2","3",0.525032758615479,"1","1","0","1",10238,"16000","0","1","0","0",0
851179,"1","0","1","1","2","2",0.52211648619774,"1","0","1","0",10238,"15000","0","1","1","0",0
301854,"1","1","1","1","1","3",0.661207055476734,"1","1","1","1",10238,"12000","0","1","1","4",0
367973,"2","0","1","2","1","1",0.386468994139529,"1","0","0","1",10238,"16000","0","0","0","1",0
528598,"1","0","1","1","2","3",0.587295921728982,"1","0","1","1",32765,"13000","0","0","0","0",0
236840,"2","1","1","2","2","3",0.514484674864604,"1","0","1","1",10238,"10000","0","1","1","4",0
191199,"1","0","1","1","0","0",0.319144633144674,"0","0","0","1",32765,"9000","0","1","0","0",1
227133,"0","0","1","0","2","1",0.366125832826783,"0","0","0","0",10238,"12000","1","0","0","0",0
358868,"3","1","1","1","2","3",0.679741713601201,"1","0","1","1",92101,"12000","0","2","0","1",0
627731,"0","1","1","0","2","0",0.285239665300839,"1","0","0","0",10238,"17000","0","0","0","0",0
544348,"2","1","0","2","1","3",0.579892608194004,"1","1","1","1",10238,"10000","0","7","0","4",0
162153,"2","1","1","2","2","3",0.635362889820098,"1","1","1","1",32765,"8000","0","7","3","1",0
787277,"2","0","0","2","1","3",0.634113034795986,"1","0","1","1",10238,"12000","0","3","0","1",0
377334,"2","0","1","1","2","3",0.550030852884684,"1","1","0","0",10238,"17000","0","1","0","1",0
413348,"0","0","1","0","0","0",0.283530730814583,"1","0","0","1",10238,"11000","0","0","0","0",0
580041,"0","0","1","0","2","3",0.779138039268032,"1","1","1","0",10238,"11000","0","0","0","0",0
416719,"0","0","1","0","2","1",0.525032758615479,"0","0","0","1",10238,"12000","0","0","0","0",1
559705,"0","0","1","0","1","2",0.599666391776619,"1","0","1","1",10238,"10000","0","0","0","0",0
536597,"1","0","1","1","2","3",0.525032758615479,"1","1","0","0",32765,"11000","0","5","1","0",0
213641,"0","0","0","0","1","1",0.506906095597956,"1","0","0","0",21217,"14000","0","0","0","0",1
347626,"0","1","1","0","1","2",0.337401159493563,"0","0","0","0",10238,"17000","0","0","0","0",0
378383,"1","1","1","1","0","0",0.370874312221904,"0","0","0","0",10238,"12000","0","0","0","1",0
483679,"2","0","1","2","0","1",0.674972869453534,"0","0","0","1",32765,"8000","0","4","0","0",1
81087,"2","1","1","1","2","3",0.64809059751917,"1","0","0","1",32765,"8000","0","1","0","2",0
745207,"1","0","1","1","1","1",0.393454889840007,"1","0","0","0",10238,"15000","0","0","0","0",0
764603,"1","1","1","1","2","2",0.423289003277353,"1","0","0","0",10238,"16000","0","0","0","1",0
204090,"0","1","1","0","1","2",0.471822613121833,"0","1","1","0",10238,"13000","0","0","0","0",0
360947,"3","0","1","3","2","3",0.625093632683127,"1","1","1","1",10238,"12000","0","1","0","1",0
132882,"1","0","1","1","0","0",0.277621450169424,"1","0","1","1",32765,"12000","0","5","0","1",0
319686,"2","0","1","2","2","3",0.627170889681243,"0","1","0","1",92101,"13000","0","1","0","0",0
719070,"3","1","1","0","2","3",0.525032758615479,"1","0","1","1",10238,"12000","0","0","0","0",1
298620,"2","0","0","2","0","2",0.525032758615479,"1","0","0","1",32765,"6000","1","5","2","3",0
614936,"2","1","1","0","2","3",0.68217343701027,"1","0","0","1",10238,"9000","0","0","0","0",1
976334,"0","1","1","0","1","0",0.45083335702205,"0","0","0","0",10238,"14000","0","0","0","0",1
282406,"2","1","1","0","1","2",0.525032758615479,"0","0","0","1",32765,"10000","0","0","0","0",1
76084,"2","1","1","2","2","3",0.482945810096948,"1","1","1","1",10238,"12000","0","2","1","1",0
132825,"3","1","1","3","2","3",0.610999308825585,"1","0","1","1",10238,"12000","0","10","1","2",0
927624,"1","0","1","0","2","3",0.607542718217768,"0","1","1","0",10238,"11000","0","0","0","0",1
893783,"0","0","1","0","1","0",0.47985012515397,"0","0","0","1",10238,"14000","1","0","0","0",1
321248,"3","1","0","0","0","1",0.251018731484514,"1","0","1","1",10238,"14000","0","0","0","0",1
759694,"2","0","1","0","2","3",0.663773889481827,"0","0","1","1",10238,"11000","0","0","0","0",0
245745,"2","1","1","2","1","3",0.701913543809835,"1","0","0","1",21217,"7000","0","5","1","2",1
689699,"3","1","1","2","0","2",0.495114037379957,"0","0","1","1",32765,"8000","0","6","1","2",0
888155,"2","0","1","1","2","3",0.544800521329633,"1","0","1","1",10238,"12000","0","1","0","1",0
523548,"3","0","1","3","2","3",0.505469025864475,"1","1","1","1",32765,"8000","0","4","1","2",0
372338,"3","0","1","3","2","3",0.86143909493196,"1","1","1","1",10238,"11000","0","4","0","0",0
514340,"0","0","1","0","1","1",0.295169393751568,"1","0","0","0",10238,"19000","0","0","0","0",1
841471,"1","1","1","0","1","2",0.50201373382139,"1","0","0","0",10238,"12000","0","0","0","0",0
892622,"1","0","1","1","1","2",0.558064802750695,"1","0","0","0",10238,"15000","0","0","0","1",0
81998,"2","0","0","2","1","2",0.617352518438348,"0","0","0","1",32765,"11000","0","8","1","1",0
286212,"0","1","1","0","1","0",0.203690934418108,"1","0","0","0",10238,"14000","0","0","0","0",1
307985,"3","0","1","0","1","3",0.563033902704564,"0","1","1","1",10238,"14000","0","0","0","0",0
441806,"3","0","0","3","0","3",0.643829498599617,"1","0","1","1",10238,"11000","0","2","2","1",0
186651,"1","0","1","1","1","1",0.689728519520626,"1","1","0","0",10238,"13000","0","1","0","1",0
484061,"2","0","1","2","1","2",0.576516534208164,"1","0","0","1",10238,"12000","0","3","1","2",0
674133,"0","1","0","0","0","0",0.384404201346998,"0","0","0","1",92101,"11000","0","0","0","0",1
790700,"3","1","1","3","1","3",0.484061114213575,"1","0","1","1",92101,"14000","0","3","1","2",0
164792,"1","0","1","1","2","1",0.314822344527015,"1","0","0","1",10238,"14000","0","1","0","0",0
534758,"0","1","1","0","2","1",0.486257753398154,"0","0","1","0",32765,"12000","0","0","0","0",1
619382,"2","0","1","2","2","3",0.667407547324219,"1","0","1","1",10238,"10000","1","4","0","1",0
115691,"1","1","1","1","1","0",0.307942013958158,"1","0","1","1",32765,"8000","0","3","1","1",0
100624,"1","1","1","1","1","2",0.441391044382369,"0","0","0","1",10238,"11000","0","0","0","1",1
331547,"1","1","0","1","1","2",0.550472575613915,"1","0","0","0",10238,"14000","0","2","0","1",0
854176,"1","0","0","1","1","2",0.45944686387153,"1","0","0","1",10238,"14000","0","0","0","0",1
659121,"2","1","1","2","1","3",0.525032758615479,"1","0","1","1",10238,"9000","1","6","0","5",0
994304,"3","1","0","3","1","2",0.49981965226034,"1","0","1","1",10238,"11000","0","6","1","3",0
506388,"2","1","1","0","1","1",0.525032758615479,"1","0","0","0",32765,"14000","0","0","0","0",1
265676,"0","1","1","0","0","0",0.169339563100596,"0","0","0","0",10238,"14000","0","0","0","0",1
290196,"2","1","1","2","1","1",0.415647418132152,"1","1","1","0",10238,"12000","0","1","0","8",0
558452,"1","0","1","1","1","2",0.53948846728589,"1","0","1","1",10238,"8000","0","0","0","2",0
467841,"3","0","0","3","0","3",0.705998620413067,"1","0","1","1",10238,"8000","0","0","0","1",0
750015,"2","0","1","2","0","2",0.407669494467907,"0","0","0","1",32765,"10000","0","3","0","1",0
618877,"2","1","1","0","2","3",0.686689878244235,"0","1","1","1",32765,"7000","0","0","0","0",1
547743,"3","1","1","1","2","3",0.70396044379328,"1","1","1","1",92101,"9000","0","1","0","0",0
471782,"2","1","1","2","0","0",0.525032758615479,"0","0","0","0",10238,"16000","0","3","0","3",0
854754,"2","1","1","2","1","3",0.49037665864264,"1","1","1","0",10238,"16000","0","0","1","2",0
989047,"2","1","1","2","0","0",0.169533748364394,"0","0","1","1",32765,"10000","0","6","2","0",0
2590,"3","0","1","3","2","3",0.553798380200259,"1","1","1","1",10238,"11000","0","1","0","1",0
475437,"1","0","0","0","1","2",0.572304265925479,"1","1","0","1",10238,"14000","0","0","0","0",1
357745,"3","1","1","3","2","3",0.525032758615479,"1","0","0","1",32765,"12000","0","5","2","2",0
733428,"1","1","1","1","0","0",0.289282482031437,"1","1","0","1",10238,"13000","0","1","0","2",0
958672,"2","1","1","2","0","2",0.582843660384374,"0","0","0","1",10238,"9000","0","2","0","5",0
916048,"1","0","1","1","0","2",0.454994932049757,"0","0","1","1",10238,"11000","1","0","0","2",0
305200,"0","0","1","0","1","0",0.498255887705236,"1","0","0","1",10238,"12000","0","0","0","0",0
32252,"0","0","0","0","1","0",0.5028991268615,"0","0","0","0",92101,"13000","0","0","0","0",1
475598,"1","1","1","1","1","2",0.488869349356855,"1","1","0","1",10238,"12000","0","2","0","0",0
484621,"0","1","1","0","0","0",0.525032758615479,"0","0","0","1",10238,"19000","0","0","0","0",1
936406,"1","1","1","0","2","2",0.53636600649707,"1","0","0","0",10238,"13000","0","0","0","0",1
335501,"0","0","1","0","1","2",0.603075848334263,"1","0","0","1",10238,"12000","0","0","0","0",1
582199,"0","1","0","0","0","0",0.414311950224056,"1","0","0","0",10238,"16000","0","0","0","0",1
421824,"2","1","1","2","1","2",0.592841135363374,"1","1","0","1",32765,"10000","0","5","0","1",0
713491,"2","0","1","2","1","2",0.634735986375063,"1","0","1","1",10238,"8000","0","5","1","4",0
218283,"1","1","1","1","2","2",0.70597127533041,"0","0","1","1",10238,"11000","0","1","0","0",1
914682,"2","0","1","1","0","1",0.374662874464736,"0","0","1","0",92101,"13000","0","0","0","0",0
268767,"0","0","1","0","1","1",0.405982992760327,"1","0","0","0",92101,"13000","0","0","0","0",0
636647,"3","0","1","1","1","3",0.525032758615479,"1","1","1","1",10238,"7000","0","1","0","2",0
96746,"2","0","1","1","1","3",0.819792786251135,"1","0","1","1",10238,"12000","0","2","0","0",0
136321,"3","0","1","3","1","3",0.426949153464342,"1","0","1","1",32765,"6000","0","6","1","2",0
7184,"3","0","1","3","1","3",0.552470447711519,"1","1","1","1",10238,"10000","0","4","0","8",0
54272,"2","0","1","0","1","3",0.687054404810758,"1","1","0","1",10238,"13000","0","0","0","0",0
281804,"3","0","1","3","1","3",0.635453745284722,"1","0","1","1",32765,"10000","0","6","0","1",0
717793,"1","0","0","1","0","3",0.706282676224137,"1","1","1","0",10238,"13000","0","1","2","2",0
38960,"0","1","1","0","1","0",0.297150711474928,"1","0","0","1",10238,"13000","1","0","0","0",1
372241,"2","1","1","2","2","3",0.518007515445879,"1","1","1","1",10238,"14000","0","2","0","3",0
718804,"2","1","1","0","2","3",0.525032758615479,"1","1","1","1",32765,"12000","0","0","0","0",0
69392,"3","1","1","3","1","3",0.525032758615479,"1","0","1","1",10238,"12000","0","5","0","4",0
177837,"2","0","0","1","2","3",0.766916630031183,"1","0","0","1",32765,"11000","0","3","2","1",0
437930,"2","0","1","2","0","2",0.461196411886665,"1","0","0","0",10238,"14000","0","4","0","1",0
39903,"0","0","1","0","1","1",0.513051344873145,"0","1","0","0",10238,"16000","0","0","0","0",0
518593,"3","1","1","1","2","3",0.705960178852087,"1","0","0","1",10238,"12000","0","0","0","2",0
404471,"2","0","1","0","2","3",0.776864953701819,"1","0","0","1",10238,"12000","0","0","0","0",0
520263,"1","0","1","0","0","2",0.554926066063977,"1","1","0","1",92101,"15000","0","0","0","0",0
475000,"3","1","1","2","2","3",0.719861971614696,"1","1","1","1",10238,"13000","0","3","0","1",0
895776,"2","1","1","2","2","3",0.61711569009981,"1","0","1","0",10238,"15000","0","2","0","1",0
528908,"1","1","1","1","1","3",0.586404603348796,"1","1","1","1",32765,"2000","0","3","0","1",0
665405,"0","0","0","0","1","0",0.525032758615479,"0","0","0","1",10238,"13000","0","0","0","0",1
249355,"2","1","1","1","0","0",0.525032758615479,"1","0","0","0",10238,"13000","0","0","0","4",1
641934,"2","1","1","2","1","1",0.51525161782201,"0","0","1","1",32765,"10000","1","4","0","1",0
843827,"1","0","1","1","2","3",0.515658114481122,"0","0","0","1",10238,"15000","0","0","0","1",0
825706,"0","1","1","0","1","0",0.294913990688739,"0","0","0","0",10238,"15000","0","0","0","0",1
983151,"0","1","1","0","2","0",0.525032758615479,"0","0","0","1",10238,"11000","0","0","0","0",1
664266,"2","0","1","2","1","1",0.418850503019207,"1","0","1","1",32765,"9000","0","3","1","6",0
861645,"2","1","1","2","1","0",0.265114949007987,"0","0","0","1",10238,"14000","0","4","2","2",0
919375,"2","1","0","2","2","3",0.584886373925432,"1","1","1","1",32765,"7000","0","9","0","3",0
388410,"0","0","1","0","0","0",0.525032758615479,"1","1","1","0",10238,"11000","0","0","0","0",0
567996,"3","0","1","1","2","3",0.577777393011468,"1","0","1","1",10238,"8000","0","0","1","1",0
297773,"0","1","1","0","0","0",0.236077870513914,"1","0","1","1",32765,"8000","0","0","0","0",1
657711,"1","1","1","1","1","3",0.607449397668981,"1","1","0","0",10238,"20000","0","0","1","1",1
843937,"0","1","1","0","1","1",0.297522267080421,"1","0","1","0",32765,"5000","1","0","0","0",1
449679,"2","1","1","2","2","3",0.705379042899799,"1","0","0","1",10238,"12000","0","2","0","4",0
304719,"3","0","1","3","1","3",0.539795709178207,"1","0","1","1",10238,"8000","0","4","1","5",0
589012,"0","0","1","0","1","2",0.409679330690893,"0","1","1","0",32765,"11000","0","0","0","0",1
201217,"0","1","1","0","1","0",0.40478383944346,"0","0","0","0",10238,"19000","0","0","0","0",1
109656,"0","0","1","0","0","0",0.292564973936907,"0","0","0","0",32765,"13000","0","0","0","0",0
439004,"3","0","1","0","2","3",0.525032758615479,"1","0","1","1",10238,"12000","0","0","0","0",1
519379,"1","0","1","1","2","3",0.517610975393999,"1","0","1","1",10238,"10000","0","0","0","0",0
208879,"2","0","1","2","2","3",0.684305744942701,"1","1","1","1",10238,"11000","0","2","1","1",0
182161,"0","1","1","0","1","0",0.160804993390916,"0","0","0","1",10238,"12000","0","0","0","0",1
36749,"2","0","1","1","2","3",0.496663748495492,"1","1","0","1",10238,"14000","0","0","0","1",0
889031,"1","1","1","1","2","2",0.437373255726574,"0","1","1","0",10238,"14000","0","2","0","2",0
43340,"0","1","1","0","0","0",0.298106260004979,"0","0","0","0",32765,"11000","0","0","0","0",1
390765,"3","1","1","3","1","3",0.621541756273118,"1","1","1","1",10238,"12000","0","5","2","6",0
362741,"2","1","1","2","0","2",0.379318965147552,"0","1","0","0",32765,"12000","1","7","1","2",0
554729,"1","1","1","1","2","2",0.46129200664542,"1","1","0","1",10238,"11000","0","0","1","1",0
245073,"2","0","1","2","1","2",0.622012219229297,"1","0","0","0",10238,"15000","0","2","0","0",0
350328,"3","1","1","0","1","3",0.646127465754112,"1","1","0","1",32765,"12000","0","0","0","0",1
631613,"3","0","1","0","2","3",0.612377026701343,"1","0","1","1",10238,"13000","0","0","0","0",0
781175,"0","0","1","0","2","1",0.568235328158345,"0","1","0","0",32765,"14000","0","0","0","0",1
285754,"0","0","1","0","2","3",0.761479448697225,"1","1","0","0",10238,"13000","0","0","0","0",0
394548,"2","1","1","2","1","3",0.505441887390881,"1","0","0","0",10238,"15000","0","3","0","2",0
768324,"3","0","1","3","1","3",0.659889780958336,"1","1","1","1",10238,"10000","0","3","1","1",0
204082,"3","0","1","3","2","3",0.657615257291119,"1","1","1","1",10238,"10000","0","4","0","1",0
760653,"2","1","1","2","2","3",0.64324367358389,"1","1","1","1",10238,"13000","0","1","0","1",0
221479,"1","0","1","1","1","0",0.268546364438451,"1","0","1","1",92101,"11000","0","2","0","0",0
654722,"2","1","1","2","0","2",0.587058417618922,"1","0","0","1",32765,"10000","0","4","1","1",0
612335,"1","0","1","1","0","2",0.565733664014013,"1","0","0","0",10238,"14000","0","0","0","0",0
901483,"2","0","1","1","1","1",0.503293602258977,"1","0","1","1",10238,"10000","0","0","0","1",0
690570,"2","1","1","2","1","3",0.576021934828263,"0","1","1","1",10238,"12000","0","4","3","3",0
347806,"2","0","1","1","1","3",0.698085095968161,"1","1","0","1",10238,"13000","0","0","0","0",0
619673,"0","0","1","0","1","2",0.465932351940498,"1","1","0","0",92101,"15000","0","0","0","0",1
652635,"0","0","1","0","0","0",0.436759564724835,"1","0","0","0",10238,"16000","0","0","0","0",1
643790,"1","0","1","1","2","2",0.598497183646673,"1","0","0","1",10238,"12000","0","0","0","1",0
802187,"3","1","1","0","0","0",0.278348824338809,"0","0","0","1",32765,"11000","0","0","0","0",1
293280,"2","0","1","1","1","2",0.549259879224929,"1","0","1","1",10238,"13000","0","1","0","1",0
804055,"1","0","1","0","2","2",0.583189088445011,"1","1","1","1",32765,"9000","0","0","0","0",1
239585,"0","1","1","0","1","2",0.252207584460747,"1","0","0","1",10238,"11000","0","0","0","0",1
647951,"0","1","1","0","0","0",0.37191807385814,"0","0","0","1",10238,"15000","0","0","0","0",1
18507,"2","1","1","0","0","2",0.615701838894819,"0","0","1","1",10238,"12000","0","0","0","0",0
893816,"3","0","0","0","0","3",0.630056111108631,"1","1","1","1",32765,"6000","0","0","0","0",0
984965,"1","1","1","1","0","0",0.285288396885937,"1","0","0","0",10238,"12000","1","0","0","1",0
964147,"0","1","1","0","2","1",0.509842694997885,"1","0","0","0",10238,"19000","1","0","0","0",1
882962,"1","1","1","1","2","2",0.587104908249603,"1","0","1","0",10238,"16000","0","4","0","1",0
699751,"0","1","1","0","1","0",0.344519650282702,"0","0","0","0",10238,"17000","0","0","0","0",1
344025,"1","1","1","0","1","2",0.525032758615479,"0","0","0","1",10238,"10000","0","0","0","0",1
769065,"2","1","1","1","1","2",0.443398429677309,"1","0","0","1",92101,"12000","0","1","1","3",1
767868,"1","1","1","1","1","1",0.456998546491179,"1","0","0","1",10238,"11000","0","0","1","2",0
303570,"2","0","1","2","1","3",0.622213414598551,"1","0","1","0",10238,"11000","0","5","0","3",0
209690,"3","0","1","2","0","3",0.760070858255151,"1","1","1","1",10238,"9000","0","2","0","2",0
867896,"2","0","1","2","2","3",0.61408515625288,"1","1","1","1",32765,"5000","0","2","1","0",0
612120,"3","0","1","0","2","3",0.626820000847933,"1","1","1","1",10238,"9000","0","0","0","0",0
742574,"2","0","1","1","1","3",0.545691475725,"1","0","1","1",32765,"9000","0","4","0","0",0
358078,"0","1","1","0","1","1",0.422074043892846,"0","0","0","0",10238,"15000","0","0","0","0",1
909281,"1","1","1","1","0","1",0.525032758615479,"0","0","0","1",10238,"14000","0","2","0","1",1
349830,"2","1","1","0","2","3",0.518380567140663,"1","1","1","0",32765,"12000","0","0","0","0",0
405353,"1","1","1","1","2","3",0.572384405174278,"1","1","1","1",92101,"15000","0","1","0","1",0
729172,"0","1","1","0","1","0",0.525032758615479,"1","0","0","1",10238,"12000","0","0","0","0",1
370748,"2","1","1","1","1","3",0.520069285419892,"1","1","1","1",10238,"10000","0","3","0","2",0
663811,"2","0","1","2","1","3",0.458420742947413,"0","0","1","1",32765,"15000","0","1","1","0",0
944418,"1","1","1","1","2","3",0.488759439154533,"1","0","0","0",10238,"15000","0","0","0","0",1
882603,"1","1","1","1","2","1",0.291001710830086,"1","0","0","1",10238,"10000","0","2","1","3",0
495981,"2","1","1","2","2","3",0.660285268240106,"0","0","1","1",10238,"5000","0","1","0","6",0
657770,"1","1","1","1","1","2",0.553095184188492,"1","0","1","1",10238,"9000","0","0","0","1",0
314198,"1","1","1","1","2","2",0.609018510628957,"1","1","1","0",10238,"12000","0","0","0","0",0
255663,"0","0","1","0","1","0",0.525032758615479,"0","0","0","0",10238,"14000","0","0","0","0",1
605650,"3","0","1","1","2","3",0.780728978460633,"1","0","1","1",10238,"8000","0","1","0","2",0
644428,"3","0","1","1","1","3",0.655323952332629,"0","0","0","1",32765,"8000","0","3","0","1",1
48329,"2","1","1","1","2","3",0.533042695773482,"0","1","1","1",10238,"12000","0","1","1","2",1
85337,"2","0","1","2","1","3",0.372767042896093,"1","1","0","0",32765,"15000","0","3","0","2",0
229520,"1","1","1","1","2","3",0.601456546134443,"1","1","1","1",10238,"12000","0","1","0","2",0
716007,"0","0","1","0","0","0",0.514235189150772,"0","0","0","1",10238,"13000","0","0","0","0",1
491694,"1","0","1","0","2","3",0.525032758615479,"1","1","1","1",10238,"13000","0","0","0","0",0
722940,"2","0","1","1","2","3",0.58256707483682,"1","0","0","0",10238,"17000","1","0","0","0",0
886472,"1","0","1","1","0","0",0.424731217716288,"0","0","0","0",10238,"19000","0","1","0","0",1
219586,"3","1","1","1","2","3",0.574992636449545,"1","1","1","1",92101,"11000","0","0","0","0",0
480416,"0","1","1","0","1","1",0.343098645317229,"0","0","1","1",10238,"10000","0","0","0","0",1
945424,"3","1","1","1","1","3",0.536008883465674,"1","0","1","1",10238,"12000","0","0","0","1",0
719571,"3","1","1","3","1","3",0.634376372864214,"1","1","1","1",10238,"12000","0","6","1","3",0
739171,"2","0","1","2","1","3",0.510904561054412,"1","0","1","1",10238,"10000","0","1","0","3",0
933988,"3","0","1","1","1","3",0.58878042434467,"0","1","1","1",10238,"9000","0","0","0","1",0
557509,"3","0","1","3","2","3",0.589524899077383,"1","0","1","1",10238,"12000","0","2","0","1",0
573539,"3","1","1","3","2","3",0.525032758615479,"1","1","0","1",92101,"18000","0","1","0","3",0
562979,"3","0","1","3","1","3",0.509224941106266,"0","1","1","1",10238,"13000","0","0","0","3",0
819805,"0","1","1","0","0","0",0.21632278210084,"1","0","0","0",10238,"11000","0","0","0","0",0
755181,"1","0","1","0","1","0",0.329004603588444,"0","0","0","1",32765,"7000","0","0","0","0",0
386944,"0","1","0","0","1","0",0.269992807469203,"0","0","0","1",32765,"15000","0","0","0","0",1
268399,"2","1","1","2","1","3",0.537064952831246,"1","0","1","1",10238,"8000","0","3","1","1",0
99363,"3","0","1","3","2","3",0.540156005950369,"0","1","0","1",10238,"15000","0","1","0","0",0
544240,"2","1","1","2","1","0",0.302290193472679,"0","0","0","1",10238,"12000","0","6","0","1",0
486821,"1","0","1","1","0","0",0.3649909855025,"0","0","0","0",10238,"12000","0","0","0","0",0
885068,"3","1","0","1","2","3",0.573744454777225,"1","0","1","1",10238,"12000","0","2","0","0",0
604295,"1","1","1","1","1","3",0.748537056186836,"1","1","0","1",10238,"17000","0","0","0","1",0
11081,"2","0","1","0","1","3",0.539360723547142,"1","0","1","1",10238,"7000","0","0","0","0",0
71810,"0","0","1","0","0","0",0.273623765974553,"0","0","0","1",10238,"13000","0","0","0","0",1
220730,"3","0","1","1","1","3",0.636343766845708,"1","0","1","1",10238,"13000","1","1","0","2",1
699275,"1","0","1","1","1","3",0.801189226700617,"1","0","1","1",10238,"9000","0","2","0","0",0
805456,"1","0","1","1","2","2",0.632214469093113,"1","0","0","0",10238,"14000","0","0","0","1",0
561073,"0","0","1","0","1","1",0.536560059023184,"1","0","1","1",10238,"11000","0","0","0","0",0
533665,"2","1","0","2","2","3",0.623966900282167,"1","0","1","0",10238,"13000","0","1","0","0",0
197012,"2","0","1","0","2","3",0.694979516092568,"1","1","0","1",32765,"12000","0","0","0","0",0
370288,"0","1","1","0","0","0",0.369439820012803,"1","0","0","0",10238,"16000","0","0","0","0",1
929863,"0","1","1","0","1","0",0.293857309814123,"0","0","0","1",10238,"14000","0","0","0","0",1
265253,"3","0","1","3","0","3",0.626983532668873,"1","0","0","0",32765,"19000","0","5","3","0",1
44182,"0","1","1","0","2","2",0.585968492896412,"1","0","0","0",10238,"12000","0","0","0","0",1
522222,"0","1","1","0","2","1",0.238106104252828,"0","0","0","1",10238,"13000","0","0","0","0",1
450881,"0","0","1","0","0","0",0.381208267848989,"1","0","0","1",10238,"11000","0","0","0","0",1
771061,"1","1","0","1","0","1",0.422759178823203,"0","1","0","1",32765,"10000","0","6","1","2",0
252639,"0","1","1","0","0","0",0.230888176059577,"0","0","0","0",10238,"14000","0","0","0","0",1
697860,"0","0","1","0","2","2",0.681325949837493,"0","0","1","0",32765,"9000","0","0","0","0",1
19371,"2","1","1","1","2","3",0.600204472483174,"1","1","1","1",10238,"9000","0","0","1","1",0
153822,"0","0","1","0","1","0",0.373765956714464,"0","0","0","1",32765,"9000","0","0","0","0",1
312613,"1","1","1","1","2","2",0.43064850997013,"1","0","1","1",10238,"12000","0","0","0","5",0
376376,"0","0","1","0","1","0",0.274257055676294,"1","0","0","1",10238,"12000","0","0","0","0",1
604416,"1","0","1","1","0","0",0.318223276065537,"0","0","0","0",10238,"18000","0","2","0","1",0
395742,"1","1","1","1","1","1",0.414362544771138,"0","0","1","1",10238,"11000","0","1","0","1",1
504214,"2","1","1","2","1","3",0.522642566857002,"1","0","1","1",10238,"14000","0","2","1","2",0
339992,"3","0","1","1","2","3",0.658908563635508,"1","0","1","1",10238,"13000","0","0","0","1",0
701369,"1","0","1","1","2","2",0.481160765549546,"1","1","0","0",10238,"17000","0","1","0","1",0
538823,"3","0","1","3","2","3",0.780688755880701,"1","0","1","1",10238,"10000","0","4","1","2",0
774276,"3","0","1","0","0","3",0.707133448770165,"1","1","1","1",10238,"11000","0","0","0","0",0
748701,"2","0","1","0","2","3",0.599367153868212,"1","0","1","1",10238,"9000","0","0","0","0",1
998663,"2","0","1","2","2","3",0.845575852397477,"1","0","1","1",32765,"8000","0","3","1","0",0
226528,"3","0","1","3","1","2",0.517544578995579,"1","1","1","1",10238,"14000","0","3","1","2",0
899994,"0","1","1","0","1","0",0.404108545721701,"1","0","0","1",10238,"12000","0","0","0","0",0
597224,"0","0","1","0","1","2",0.552021772759506,"0","0","0","0",10238,"22000","0","0","0","0",1
621132,"1","0","1","1","1","2",0.525032758615479,"1","0","0","0",10238,"18000","0","0","0","0",1
978850,"1","1","1","1","1","1",0.525032758615479,"0","0","0","0",10238,"17000","0","0","0","0",1
300883,"1","0","1","0","1","3",0.460793276661708,"1","0","0","1",10238,"18000","0","0","0","0",0
864123,"3","0","1","0","2","3",0.600426298383418,"1","0","0","1",10238,"12000","0","0","0","0",0
777010,"1","0","1","1","0","0",0.329615798742705,"0","0","0","1",10238,"14000","0","0","0","0",1
163282,"0","0","1","0","1","1",0.276344597334189,"0","0","0","1",10238,"15000","1","0","0","0",1
